id,employeeNumber,Center,jobTitle,attendanceDate,shiftStartTime,shiftEndTime,firstInOfTheDay,lastOutOfTheDay,dayType,shiftDuration,shiftEffectiveDuration,totalGrossHours,totalEffectiveHours,totalBreakDuration,totalEffectiveOvertimeDuration,totalGrossOvertimeDuration
5a148712-3d0b-47cd-a8ca-4639ca9585b2,NP31981,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
57065455-def1-4c75-87b9-b58895ff2f34,NP31983,346-MH-NGP-DHP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:28,22-09-2025 15:29,0,9,9,12.01,12.01,0,3.01,3.01
beed561c-e072-424f-9b6b-34f552156663,NP31986,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T08:30:00Z,2025-09-22T14:30:00Z,,,0,6,5.5,0,0,0,0,0
dd1710a5-4c54-4b5c-9bf2-ecefee1f4e65,NP31988,373-UP-ALG-SSG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
e6abeae0-3570-4f68-8dbf-ff4c67a87db0,NP31989,395-GJ-RDP-VNN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
7887d20f-398c-483f-85b9-0b85e4d245b9,NP31991,395-GJ-RDP-VNN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,22-09-2025 00:03,22-09-2025 09:11,0,9,8.5,9.14,9.14,0,0.64,0.14
96374e81-470c-4a42-b46a-7720208b9049,NP31992,395-GJ-RDP-VNN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:56,22-09-2025 09:57,0,9,9,9.02,9.02,0,0.02,0.02
00341d1e-55e1-4b82-ae4d-d6e5a874e471,NP31993,395-GJ-RDP-VNN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
2c810488-65a9-4a41-a3a9-23da16cdfff7,NP31994,395-GJ-RDP-VNN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:54,22-09-2025 13:08,0,9,9,10.23,10.23,0,1.23,1.23
bf776402-fd35-4308-9bf7-c55fc325b039,NP31995,395-GJ-RDP-VNN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:10,22-09-2025 15:33,0,9,9,13.37,13.37,0,4.37,4.37
81d23c9b-2d7e-46d4-938e-8309ef81bcbb,NP31996,574-WB-KOL-KPM-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:30:00Z,2025-09-22T15:30:00Z,22-09-2025 06:38,22-09-2025 15:40,0,9,8.5,9.04,9.04,0,0.54,0.04
acc52141-19cb-4cbc-9bf8-6605d1ada2de,NP31998,80-TN-CHE-PLV-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T08:30:00Z,2025-09-22T16:30:00Z,22-09-2025 06:28,22-09-2025 14:29,0,8,7.5,8.05,8.02,0.03,0.52,0.05
e4354ea0-72b0-4af5-92f5-0931da65ed9a,NP31999,115-UK-DDN-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
2824134a-f85b-49a5-a2fe-1d6ac8fd96e8,NP32002,419-KA-TMK-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,21-09-2025 23:11,22-09-2025 08:11,0,9,9,9,9,0,0,0
1de84cde-465a-48ac-8185-b78e10211f35,NP32004,235-DL-UMN-OVR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T10:30:00Z,22-09-2025 01:27,22-09-2025 10:35,0,9,8.5,9.12,9.12,0,0.62,0.12
93d6f1bf-b1ba-4366-821d-f1b3f4baba05,NP32006,50-TN-NVL-VDL-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T08:30:00Z,,,0,8,7.5,0,0,0,0,0
67336fde-8ed2-4884-a65c-9d678dc4674f,NP32007,45-JH-BKR-BPR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T09:00:00Z,22-09-2025 00:26,22-09-2025 09:09,0,8,7.5,8.71,8.71,0,1.21,0.71
f12c80e6-9e16-4061-9ef4-95b0576254e8,NP32009,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T12:30:00Z,22-09-2025 04:03,22-09-2025 13:29,0,8,7.5,9.42,9.42,0,1.92,1.42
d52b1c8a-fe07-469d-aa15-19e5147ebb23,NP32012,518-HR-SSA-HRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
af9b2ba1-4162-4a1e-a84b-c923ede31161,NP32017,271-GJ-MDS-MRR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:26,22-09-2025 11:26,0,9,9,8.99,8.99,0,0,0
bd5ac4a7-dc8e-4524-bc87-f965a83878db,NP32021,102-AP-TPT-SVU-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 00:21,22-09-2025 09:32,0,9,8.5,9.18,9.18,0,0.68,0.18
a530f6b7-8131-450c-a2d2-499cb2bf7c5b,NP32025,107-JH-RNC-MRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 06:52,22-09-2025 16:04,0,9,8.5,9.19,9.19,0,0.69,0.19
ca2febf2-c39e-499a-ad61-feb40b749c7c,NP32027,273-JK-JMU-GNR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,21-09-2025 23:30,22-09-2025 08:36,0,9,9,9.11,9.11,0,0.11,0.11
0a563cd6-17da-480e-b96c-6238101b0dad,NP32031,372-HP-MDI-NCK-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 00:41,22-09-2025 09:45,0,9,8.5,9.08,9.08,0,0.58,0.08
baec3f27-49b0-473e-840b-6acfaf0fe0d1,NP32036,329-UK-DDN-PPC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:30:00Z,2025-09-22T14:30:00Z,22-09-2025 08:46,22-09-2025 14:40,0,8,7.5,5.9,5.9,0,0,0
ccb468b0-a496-44fb-a5cc-b7bca1515c49,NP32037,329-UK-DDN-PPC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T09:30:00Z,,,0,8,7.5,0,0,0,0,0
2fc6985e-9df1-4ee5-b144-c071d67c7505,NP32038,H017-DL-GEN-HHD-S,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 13:00,0,9,9,9,9,0,0,0
9441d590-3e43-457f-bad7-64e9054c8f23,NP32040,351-RJ-UDP-SBP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:00:00Z,2025-09-22T15:00:00Z,22-09-2025 01:36,22-09-2025 14:43,0,9,9,13.12,13.12,0,4.12,4.12
1c0691ee-ad44-403d-b481-f9e7189d1728,NP32049,280-BH-KGG-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:17,22-09-2025 10:37,0,9,9,9.33,8.46,0.87,0,0.33
68678bef-1954-444c-bcc3-c290471c43ec,NP32051,287-BH-SWN-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T08:30:00Z,2025-09-22T16:30:00Z,22-09-2025 06:02,22-09-2025 14:32,0,8,7.5,8.49,8.49,0,0.99,0.49
1efc2e2e-58ab-4e93-ad1e-7502d189e32d,NP32056,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:44,22-09-2025 12:40,0,9,9,9.92,9.92,0,0.92,0.92
ace2855e-1986-4dc3-bfb2-29ef3d073cf0,NP32057,56-GJ-VDD-RMR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T14:30:00Z,2025-09-23T02:30:00Z,23-09-2025 04:08,,0,12,11.5,0,0,0,0,0
d7753138-fa65-40f2-abfb-9c220d58f446,NP32060,289-BH-MGR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:50,22-09-2025 14:33,0,9,9,12.71,12.71,0,3.71,3.71
01ea1626-24a8-468f-8574-160ce7e6a4fd,NP32063,358-HP-HMP-GLR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:08,22-09-2025 13:15,0,9,9,10.11,10.11,0,1.11,1.11
0f5ca911-3580-4727-ac03-34d48ee7ab17,NP32064,294-TN-KNJ-ASN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:30:00Z,2025-09-22T14:30:00Z,22-09-2025 07:30,22-09-2025 17:20,0,8,7.5,9.85,9.85,0,2.35,1.85
6ba61798-17b8-4598-a768-3af11486d3d8,NP32066,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
ea242719-f35a-416d-9853-01ac3a09f399,NP32067,78-DL-PMC-VKM-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:37,22-09-2025 14:56,0,9,9,9.32,9.32,0,0.32,0.32
f2a5857c-a1e1-421c-9f82-8ae28be6f244,NP32070,366-UP-AGR-SDN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T10:30:00Z,22-09-2025 05:34,22-09-2025 15:30,0,9,8.5,9.94,9.94,0,1.44,0.94
ba658437-0645-4921-8c55-7e301b28e6a9,NP32071,168-MP-GWL-CHR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
2877a99d-303b-4dbc-bda0-4fc9ffa35491,NP32073,261-HR-KKT-SPR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
0eeb69b3-4ade-428b-b4d4-b352767e4ebe,NP32078,333-WB-KGP-SER-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:34,22-09-2025 10:12,0,9,9,9.63,9.63,0,0.63,0.63
2601c4cf-682f-4485-b24f-cc0140b54a35,NP32079,222-WB-HGY-HDM-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:30,22-09-2025 15:31,0,9,9,9.03,9.03,0,0.03,0.03
9cdbed4d-f423-4a6d-bd62-61c75cbaedca,NP32083,370-TS-HYD-BJH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:19,22-09-2025 14:28,0,9,9,11.16,11.16,0,2.16,2.16
60cb7eed-76e9-407f-95ae-655c9642abb2,NP32084,241-JH-JSP-YKC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T07:00:00Z,2025-09-22T16:00:00Z,22-09-2025 07:04,22-09-2025 16:07,0,9,9,9.05,9.05,0,0.05,0.05
dbbd94d4-b6a5-43c9-bdef-a3cf1f61ffaf,NP32085,241-JH-JSP-YKC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 00:33,22-09-2025 09:35,0,9,8.5,9.03,9.03,0,0.53,0.03
43b3f82b-bbc6-48ae-be2d-734c42ae43d7,NP32086,552-TS-KHM-NRN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:57,22-09-2025 14:58,0,9,9,9.01,9.01,0,0.01,0.01
d140f094-5b72-4a56-868e-17761b5d0f78,NP32087,281-BH-SHR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:51,22-09-2025 10:06,0,9,9,9.25,9.25,0,0.25,0.25
d5ffaa33-c7e5-4cbe-bf51-2e35ccf8150c,NP32091,107-JH-RNC-MRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:30:00Z,2025-09-22T15:30:00Z,22-09-2025 06:43,22-09-2025 15:44,0,9,8.5,9.01,9.01,0,0.51,0.01
44a36a4a-b602-4c8e-9ac8-584cb1d8a30e,NP32092,107-JH-RNC-MRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 03:56,22-09-2025 12:52,0,9,8.5,8.94,8.94,0,0.44,0
67079c30-0459-435c-b6bc-d07b7734b57e,NP32093,371-JH-RNC-BRT-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:30:00Z,2025-09-22T15:30:00Z,22-09-2025 06:15,22-09-2025 15:41,0,9,8.5,9.43,9.43,0,0.93,0.43
1cc689cc-f522-49e9-a461-760a371c7f7a,NP32094,72-JH-RNC-STR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:00,22-09-2025 09:55,0,9,9,8.92,8.92,0,0,0
57e7416c-c0d9-4d3d-94a6-e4699367e945,NP32098,122-AP-SMP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 05:58,22-09-2025 16:05,0,9,8.5,10.11,10.11,0,1.61,1.11
814692e8-a3a0-40ea-b1c9-7d5bfcbbb5b0,NP32099,112-AP-VZG-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:01,22-09-2025 16:03,0,9,9,9.04,9.04,0,0.04,0.04
41118952-48bd-4299-87bc-13bdcdee533f,NP32101,55-MH-MUM-BR2-S,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:01,22-09-2025 12:04,0,9,9,11.05,11.05,0,2.05,2.05
4d1c78b3-64a8-4884-a70d-e48a23de60c4,NP32104,150-MH-ULN-VTW-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:42,22-09-2025 10:50,0,9,9,9.13,9.13,0,0.13,0.13
26ba4054-7804-462d-ad86-0b2472bd0a62,NP32105,388-JH-RNC-IPC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,,,0,9,8.5,0,0,0,0,0
c2e3df91-192e-496c-afa9-519ceae84d2b,NP32108,102-AP-TPT-SVU-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:21,22-09-2025 13:21,0,9,9,9,9,0,0,0
612d6202-c630-4ab6-a979-e3bffb8d3369,NP32110,17-UK-DDN-RRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
2a8e7e61-40e1-4ea4-a232-57b1265c213b,NP32112,3-TS-MBN-YKA-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:10,22-09-2025 10:13,0,9,9,9.05,9.05,0,0.05,0.05
1ad48168-d2eb-4412-ad74-4d67d7115181,NP32113,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 13:00,0,9,9,9,9,0,0,0
fe65f971-0fd6-44d6-a498-28a378ddd58b,NP32116,207-AP-ATP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:25,22-09-2025 15:25,0,9,9,8.99,8.99,0,0,0
baeff3ff-fb73-4983-adb2-3e95d35d8d8e,NP32118,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:21,22-09-2025 15:19,0,9,9,9.96,9.96,0,0.96,0.96
72c21e9c-7ebb-49ef-8842-f1fd3aa71576,NP32120,350-HR-PCK-NSB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T07:00:00Z,2025-09-22T15:00:00Z,,,0,8,7.5,0,0,0,0,0
08f62042-167f-4145-ab82-45f1dd2bc151,NP32122,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:05,,0,9,9,0,0,0,0,0
82fe7030-4e1f-4e99-9b58-77e1815b4119,NP32123,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
097d436c-d419-4d5a-b783-a4d1a4cec375,NP32124,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:24,22-09-2025 15:25,0,9,9,9.01,9.01,0,0.01,0.01
d3008f29-7b5f-48ca-b526-cd39b26a0dab,NP32125,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:26,22-09-2025 15:51,0,9,9,14.42,14.42,0,5.42,5.42
e55e6f8a-d987-456c-92e0-bf3fabb685e0,NP32126,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:02,22-09-2025 15:51,0,9,9,14.81,14.81,0,5.81,5.81
a532be11-799b-4b01-b3da-952472a482fd,NP32128,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:16,22-09-2025 13:17,0,9,9,9.01,9.01,0,0.01,0.01
ea050dd4-4226-444e-9831-45cdaa382cad,NP32129,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:12,22-09-2025 13:31,0,9,9,9.32,9.32,0,0.32,0.32
45930e81-ff39-4f59-afea-c599b8399931,NP32130,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 10:52,22-09-2025 15:33,0,9,9,4.69,4.69,0,0,0
bb5ea209-8a81-44dd-b520-7c6fe21d70fa,NP32133,464-KA-BLR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:32,22-09-2025 14:34,0,9,9,9.04,9.04,0,0.04,0.04
86457b3c-125d-401f-974c-347ae96a5a1c,NP32134,421-KA-CMR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:41,22-09-2025 12:05,0,9,9,11.39,11.39,0,2.39,2.39
0cef4f34-2194-44d2-ac62-3248520b24cf,NP32137,388-JH-RNC-IPC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 05:25,22-09-2025 14:30,0,9,8.5,9.08,9.08,0,0.58,0.08
b5df173f-a669-4c28-9eda-e6b02684d287,NP32139,390-UP-MTC-RGR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:30,22-09-2025 16:43,0,9,9,10.21,10.21,0,1.21,1.21
63d22808-d331-4cba-9c75-0a7c95da0603,NP32140,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
3b492169-f076-45f6-876e-2374b4f14779,NP32142,406-KA-CTA-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 05:34,22-09-2025 14:54,0,9,8.5,9.33,9.33,0,0.83,0.33
e4329251-0b9f-4549-9ddb-a9e17fd92c38,NP32143,249-BH-GPG-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
03ab7f49-e653-442a-987b-6c1dd9c014c4,NP32144,189-TN-CHE-KPK4-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
50e67ae5-a103-4f61-96c8-de491576f0c6,NP32147,130-WB-BNK-JRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 08:52,22-09-2025 17:31,0,9,9,8.66,8.66,0,0,0
18fd7619-d42e-4766-a270-5ebd03732296,NP32148,168-MP-GWL-CHR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:32,22-09-2025 12:30,0,9,9,9.98,9.98,0,0.98,0.98
2f75d6c0-336e-4ad1-a6ba-7684f75491ff,NP32149,241-JH-JSP-YKC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
f575abad-6101-43cf-80da-bf95a85c9e00,NP32150,174-AP-KDP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:14,22-09-2025 15:57,0,9,9,9.71,9.71,0,0.71,0.71
db5b3f5a-ddec-4a67-84cd-4c9fa64b1766,NP32152,283-BH-CPR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T11:30:00Z,,,0,9,8.5,0,0,0,0,0
b3d2a36a-3ec2-48fa-821f-4c23df3c30aa,NP32153,411-KA-MLR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:19,22-09-2025 10:39,0,9,9,8.33,8.33,0,0,0
0a753074-a218-4a75-8118-013dcaecd19b,NP32155,305-WB-SLG-W13-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T11:30:00Z,22-09-2025 01:04,22-09-2025 11:06,0,9,8.5,10.02,10.02,0,1.52,1.02
8751e45d-3689-402c-b79f-8dd0823a72a2,NP32158,452-KA-KDB-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:22,22-09-2025 15:26,0,9,9,9.06,9.06,0,0.06,0.06
abcb64ef-318d-4d5f-a95f-f08d3f42afec,NP32161,411-KA-MLR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:18,22-09-2025 13:58,0,9,9,11.67,11.67,0,2.67,2.67
cdd73652-15fd-44cb-9e7d-39dd5a3d5aec,NP32164,298-HR-GGN-S14-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
0fbbafb9-08fd-43a2-9907-1ebb287372aa,NP32166,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
6088d9d5-aa3a-4175-b7a9-7bd2343cc0a6,NP32167,409-KA-BTL-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T09:30:00Z,22-09-2025 00:34,22-09-2025 09:13,0,8,7.5,8.64,8.64,0,1.14,0.64
c01c22b8-7889-4657-958b-34761fee08bf,NP32168,409-KA-BTL-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T05:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:38,22-09-2025 12:45,0,8,7.5,8.13,8.13,0,0.63,0.13
f216473d-c154-463a-ac53-32d9d524d51d,NP32170,285-BH-MFP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T10:30:00Z,2025-09-22T18:30:00Z,22-09-2025 10:51,23-09-2025 02:46,0,8,7.5,15.93,15.93,0,8.43,7.93
9709144d-6c41-40f1-8bc8-3d8da1be5d18,NP32171,409-KA-BTL-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:21,22-09-2025 12:30,0,9,9,9.15,9.15,0,0.15,0.15
7e2d18fb-c025-44c5-b465-461e6dc9b363,NP32172,409-KA-BTL-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T05:00:00Z,2025-09-22T13:00:00Z,,,0,8,7.5,0,0,0,0,0
1a0eab93-f094-4048-9ce0-69e019015b9c,NP32174,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:30,22-09-2025 14:30,0,9,9,7.01,7.01,0,0,0
6fe5e5ee-972e-402a-94cc-e14618262e59,NP32176,329-UK-DDN-PPC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T11:30:00Z,22-09-2025 02:24,22-09-2025 10:36,0,8,7.5,8.19,8.19,0,0.69,0.19
7fc9dc4d-ba32-4333-aba9-682d2a777323,NP32177,96-AP-NRP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T07:30:00Z,2025-09-22T16:30:00Z,22-09-2025 07:55,22-09-2025 16:57,0,9,8.5,9.04,9.04,0,0.54,0.04
23b9b0ca-269d-432e-ae03-36075f1ad80a,NP32179,409-KA-BTL-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T09:30:00Z,22-09-2025 01:22,22-09-2025 09:23,0,8,7.5,8,8,0,0.5,0
a90b1d82-8f52-4de3-9141-bb20c177e3ee,NP32180,407-KA-PUT-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T12:30:00Z,22-09-2025 02:24,22-09-2025 11:36,0,9,8.5,9.19,9.19,0,0.69,0.19
5b462d0e-b123-4404-88e6-0e37fee12afb,NP32182,407-KA-PUT-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T12:30:00Z,22-09-2025 04:08,22-09-2025 12:25,0,8,7.5,8.29,8.29,0,0.79,0.29
